animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
259028,PAAAG1110609025,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,BIG,黑黃色,,T,F,嵵裡里,,OPEN,,,2022-06-16,2999-12-31,2022/10/05,2022/06/09,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/c2f7ec6a-0bb4-4d21-9e9e-e367f0f0a0d5_org.jpg,,2022/10/05,澎湖縣馬公市烏崁里260、261號,06-9213559
232847,PAAAG1101126028,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,BIG,黑色,,T,F,山水里山水國小對面草皮,,OPEN,,,2021-12-03,2999-12-31,2022/10/05,2021/11/26,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/3f0fa6e1-193a-456b-ab87-d1e7230b3973_org.jpeg,,2022/10/05,澎湖縣馬公市烏崁里260、261號,06-9213559
251027,PAAAG1110413018,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,BIG,黑色,,T,F,五德營區工地,,OPEN,,,2022-04-20,2999-12-31,2022/10/05,2022/04/13,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/526a45c3-939b-407b-8148-19257235b359_org.jpeg,,2022/10/05,澎湖縣馬公市烏崁里260、261號,06-9213559
276319,PAAAG1110928026,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,BIG,黑色,,T,F,重光里菜園,,OPEN,,,2022-10-05,2999-12-31,2022/10/05,2022/09/28,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/e8f4ddac-64d2-4fe5-9ad0-9917ac65c6d1_org.jpeg,,2022/10/05,澎湖縣馬公市烏崁里260、261號,06-9213559
239259,PAAAG1110113029,21,83,澎湖縣流浪動物收容中心,狗,混種狗,F,BIG,黑黃色,,T,F,案山里造船廠附近,,OPEN,,,2022-01-20,2999-12-31,2022/10/05,2022/01/13,澎湖縣流浪動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/c5afe83a-9582-45a0-8ec1-7c15aaa1b83b_org.jpeg,,2022/10/05,澎湖縣馬公市烏崁里260、261號,06-9213559
57975,107072327,2,49,臺北市動物之家,狗,混種狗,M,MEDIUM,黑色,,T,F,民眾不擬續養,,OPEN,(107.7.19所內絕育),,2021-04-11,2999-12-31,2022/10/05,2018/07/23,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/691ed145-97f3-4771-9eb6-6ee526dcc7c1_org.jpg,,2022/10/05,臺北市內湖區安美街191號,02-87913254
120774,108092304,2,49,臺北市動物之家,狗,混種狗,F,MEDIUM,黑色,,T,F,民權西路,,OPEN,,,2021-04-10,2999-12-31,2022/10/05,2019/09/24,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/51252_108092304_0_org.JPG,,2022/10/05,臺北市內湖區安美街191號,02-87913254
208347,110052802,2,49,臺北市動物之家,狗,混種狗,M,MEDIUM,黑色,,T,F,吳興街284巷,,OPEN,單側隱睪,,2021-06-15,2999-12-31,2022/10/05,2021/05/28,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/9e97f948-7827-4a05-805a-c3dcda0a9800_org.jpg,,2022/10/05,臺北市內湖區安美街191號,02-87913254
63678,107091106,2,49,臺北市動物之家,狗,混種狗,M,MEDIUM,虎斑色,ADULT,F,F,康定路,,OPEN,動保案件已解列,,2021-04-10,2999-12-31,2022/10/05,2018/09/11,臺北市動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/8c578f8d-0236-4285-8eb0-84501c305d66_org.jpg,,2022/10/05,臺北市內湖區安美街191號,02-87913254
277173,1111004C08,22,82,金門縣動物收容中心,貓,混種貓,F,SMALL,玳瑁色,,F,F,東洲,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/d556b5db-72ee-401a-ad5c-ed9f0610f1db_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277172,LAAAG1111005A23,17,75,高雄市壽山動物保護教育園區,狗,比特,F,MEDIUM,黃色,,F,F,溪州一路,,OPEN,※協尋飼主中.暫不開放,,,2999-12-31,2022/10/05,2022/10/05,高雄市壽山動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/3d89e01c-fe1c-4e2f-8ff3-611e215ba67b_org.JPG,,2022/10/05,高雄市鼓山區萬壽路350號,07-5519059
277171,1111004C07,22,82,金門縣動物收容中心,貓,混種貓,F,SMALL,玳瑁色,,F,F,東洲,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/ba680e81-6643-4508-a68b-cc5bb5796503_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277170,1111004C06,22,82,金門縣動物收容中心,貓,混種貓,M,SMALL,黃虎斑色,,F,F,東洲,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/1d2042f3-ee26-47b8-be5e-4559a407d9c5_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277169,LAAAG1111005W3,17,75,高雄市壽山動物保護教育園區,狗,馬爾濟斯,M,SMALL,白色,ADULT,F,F,大學60街,,OPEN,※協尋飼主中.暫不開放,,,2999-12-31,2022/10/05,2022/10/05,高雄市壽山動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/eaf46e96-0c65-4f21-893c-929d70f54e94_org.JPG,,2022/10/05,高雄市鼓山區萬壽路350號,07-5519059
277160,1111687,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,F,SMALL,黑色,,F,F,上將路七段,,OPEN,,,2022-10-05,2999-12-31,2022/10/05,2022/10/05,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/544831d8-169d-485d-aaa1-0fda2db090bc_org.jpg,,2022/10/05,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
277158,1111686,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,F,SMALL,黑色,,F,F,上將路七段,,OPEN,,,2022-10-05,2999-12-31,2022/10/05,2022/10/05,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/d6a34438-cae9-4d80-9754-9c0b33da550d_org.jpg,,2022/10/05,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
277153,1111685,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,F,BIG,虎斑色,,F,F,集義路,,OPEN,,,2022-10-05,2999-12-31,2022/10/05,2022/10/05,宜蘭縣流浪動物中途之家,,,2022/10/05,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
277146,1111682,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,F,BIG,黑棕色,,F,F,功勞路,,OPEN,,,2022-10-05,2999-12-31,2022/10/05,2022/10/05,宜蘭縣流浪動物中途之家,,,2022/10/05,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
277119,RAAAG1111005005,8,62,新竹市動物保護教育園區,貓,混種貓,F,SMALL,虎斑色,,F,F,中華路五段,,OPEN,三合一 隔離一 I68,,2022-10-06,2999-12-31,2022/10/05,2022/10/05,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/2e33574e-6736-4b7e-b768-ea9b4a9cfa95_org.jpg,,2022/10/05,新竹市南寮里海濱路250號,03-5368329
277138,LAABG111100504,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,BIG,黃色,,F,F,新,,OPEN,,,2022-10-05,2999-12-31,2022/10/05,2022/10/05,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/d0711406-f906-463f-bb6e-0fe374679a32_org.JPG,,2022/10/05,高雄市燕巢區師大路98號,07-6051002
277133,AAAHG1111005008,3,58,新北市五股區公立動物之家,狗,混種狗,F,MEDIUM,黑白色,,F,F,林口南勢422號,,OPEN,,,2022-10-05,2999-12-31,2022/10/05,2022/10/05,新北市五股區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/f0537554-f7ea-4a73-964b-821e9014ad4a_org.jpg,,2022/10/05,新北市五股區外寮路9-9號,02-82925265
277129,LAABG111100501,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,BIG,黑色,,F,F,角宿路,,OPEN,,,2022-10-05,2999-12-31,2022/10/05,2022/10/05,高雄市燕巢動物保護關愛園區,,,2022/10/05,高雄市燕巢區師大路98號,07-6051002
277107,RAAAG1111005003,8,62,新竹市動物保護教育園區,貓,混種貓,F,SMALL,虎斑白色,,F,F,中華路五段,,OPEN,三合一 隔離一 I68,,2022-10-06,2999-12-31,2022/10/05,2022/10/05,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/404007e3-2458-48fc-bac3-811e114d2b5d_org.jpg,,2022/10/05,新竹市南寮里海濱路250號,03-5368329
277103,RAAAG1111005002,8,62,新竹市動物保護教育園區,貓,混種貓,F,SMALL,虎斑色,,F,F,成德路,,OPEN,三合一 隔離一 I68,,2022-10-06,2999-12-31,2022/10/05,2022/10/05,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/dd4ea00f-4cc7-4e18-9239-7ceb5e938707_org.JPG,,2022/10/05,新竹市南寮里海濱路250號,03-5368329
277125,RAAAG1111005006,8,62,新竹市動物保護教育園區,貓,混種貓,M,SMALL,虎斑白色,,F,F,中華路五段,,OPEN,三合一 隔離一 I68,,2022-10-06,2999-12-31,2022/10/05,2022/10/05,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/64aa09ec-2db0-425d-b085-cef95da0d087_org.jpg,,2022/10/05,新竹市南寮里海濱路250號,03-5368329
277116,RAAAG1111005004,8,62,新竹市動物保護教育園區,貓,混種貓,F,SMALL,虎斑白色,,F,F,中華路五段,,OPEN,,,2022-10-06,2999-12-31,2022/10/05,2022/10/05,新竹市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/c0272430-ce20-4447-a9ac-ceddd0958838_org.jpg,,2022/10/05,新竹市南寮里海濱路250號,03-5368329
277101,1111004C18,22,82,金門縣動物收容中心,貓,混種貓,F,SMALL,黑色,,F,F,后宅,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/236a1638-321b-484b-86e6-4af4ec1dd0d6_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277099,1111004C17,22,82,金門縣動物收容中心,貓,混種貓,F,SMALL,黑白色,,F,F,后宅,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/6f6286c2-59e2-40c7-8a47-6e3818176b77_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277098,1111004C16,22,82,金門縣動物收容中心,貓,混種貓,M,SMALL,虎斑色,,F,F,湖井頭,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/19d0d1ed-7617-4435-889a-b59f1fc1dfe9_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277096,1111004C15,22,82,金門縣動物收容中心,貓,混種貓,M,SMALL,虎斑色,,F,F,西方,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/2ee37285-4d1f-4044-9ed5-df0ed0d95bb2_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277089,1111004C14,22,82,金門縣動物收容中心,貓,混種貓,F,SMALL,虎斑色,,F,F,裕民農莊,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/3d9f17d4-ea99-4a76-a124-014d4f17df49_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277088,1111004C13,22,82,金門縣動物收容中心,貓,混種貓,F,SMALL,虎斑色,,F,F,裕民農莊,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/bf975b93-05df-49b8-b961-f949770e7b18_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277085,1111004C12,22,82,金門縣動物收容中心,貓,混種貓,F,SMALL,虎斑白色,,F,F,后水頭,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/2bf5686b-dfd7-4587-b019-72fad6a146e5_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277082,1111004C11,22,82,金門縣動物收容中心,貓,混種貓,F,SMALL,虎斑色,,F,F,金門高中,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/ad3ed345-7230-40d9-9d60-95e6a4dd4eaf_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277080,1111004C10,22,82,金門縣動物收容中心,貓,混種貓,M,SMALL,黃虎斑色,,F,F,西堡,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277079,1111004C09,22,82,金門縣動物收容中心,貓,混種貓,M,SMALL,黃虎斑色,,F,F,西堡,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/13929233-532b-4475-b393-f72df953b04a_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277076,1111003C01,22,82,金門縣動物收容中心,貓,混種貓,F,SMALL,黑色,,F,F,后宅,,OPEN,,,2022-10-03,2999-12-31,2022/10/05,2022/10/03,金門縣動物收容中心,https://asms.coa.gov.tw/amlapp/upload/pic/5d0934a7-1e8d-4545-8340-03cb103b131f_org.jpg,,2022/10/05,金門縣金湖鎮裕民農莊20號,082-336625
277074,AAADG2022100504,3,50,新北市板橋區公立動物之家,貓,混種貓,F,SMALL,三花色,,F,F,大湖路185巷9弄22號,,OPEN,流110079  111/6/20 貓瘟 10/5 FPV(-) 驅蟲除蚤 900138001182604,,2022-10-05,2999-12-31,2022/10/05,2022/10/05,新北市板橋區公立動物之家,,,2022/10/05,新北市板橋區板城路28-1號,02-89662158
277073,MAAAG1111005016,18,77,屏東縣公立犬貓中途之家,狗,敖犬,F,MEDIUM,黑色,,F,F,枋寮鄉中山路,,OPEN,,,,2999-12-31,2022/10/05,2022/10/04,屏東縣公立犬貓中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/0c8dbd6f-c0ee-4497-8387-8b3693e5f66e_org.jpg,,2022/10/05,屏東縣內埔鄉學府路1號(屏東科技大學內),09-0049-3311
262518,OAAAG1110627001,19,79,花蓮縣狗貓躍動園區,狗,混種狗,M,MEDIUM,虎斑色,,F,F,花蓮縣吉安鄉北昌村自立路二段5號附近,,OPEN,,,2022-07-20,2999-12-31,2022/10/05,2022/06/27,花蓮縣狗貓躍動園區,https://asms.coa.gov.tw/amlapp/upload/pic/7f4ccb17-3390-45c9-8c88-e036a4455076_org.jpg,,2022/10/05,花蓮縣鳳林鎮林榮里永豐路255號,038-421452
132082,S081126-04,16,74,臺南市動物之家善化站,狗,混種狗,F,MEDIUM,咖啡色,,T,F, ,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2022-09-22,2999-12-31,2022/10/05,2019/11/26,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/078859f8-c661-46c9-bcd6-ba51da595d94_org.jpg,,2022/10/05,臺南市善化區昌隆里東勢寮1~19號,06-5832399
270511,OAAAG1110819007,19,79,花蓮縣狗貓躍動園區,狗,混種狗,F,MEDIUM,棕白色,,T,F,新城鄉大漢村德莊街10之100號,,OPEN,,,2022-08-30,2999-12-31,2022/10/05,2022/08/19,花蓮縣狗貓躍動園區,https://asms.coa.gov.tw/amlapp/upload/pic/82a33a71-4694-4b7d-8caa-ce2b513c4b4a_org.jpg,,2022/10/05,花蓮縣鳳林鎮林榮里永豐路255號,038-421452
270249,S110817-03,16,74,臺南市動物之家善化站,狗,混種狗,F,MEDIUM,黑色,,T,F,六甲區甲東里,,OPEN,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,,2022-09-22,2999-12-31,2022/10/05,2022/08/17,臺南市動物之家善化站,https://asms.coa.gov.tw/amlapp/upload/pic/15f7f16b-d77d-4a71-978a-44e5a0d042e5_org.jpg,,2022/10/05,臺南市善化區昌隆里東勢寮1~19號,06-5832399
28919,CAAAG1060710003,6,61,桃園市動物保護教育園區,狗,混種狗,M,MEDIUM,黑色,,T,F,瑞發里介壽路２段１０２２巷,,OPEN,,,2018-03-01,2999-12-31,2022/10/05,2017/07/10,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/9d1c50b0-ba7d-40e5-8450-e2f949654cfc_org.jpg,,2022/10/05,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
72754,CAAAG1071120002,6,61,桃園市動物保護教育園區,狗,混種狗,F,MEDIUM,黑色,,F,F,地點   大觀路５５８巷２３弄,,OPEN,,,2018-11-20,2999-12-31,2022/10/05,2018/11/20,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/f52b38f9-c08e-44e7-856d-f5459a8a8f70_org.JPG,,2022/10/05,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
274633,AAAGG1110919003,3,56,新北市瑞芳區公立動物之家,貓,混種貓,F,SMALL,虎斑色,,F,F,瑞芳區,,OPEN,,,2022-09-19,2999-12-31,2022/10/05,2022/09/19,新北市瑞芳區公立動物之家,,,2022/10/05,新北市瑞芳區靜安路四段(106縣道74.5K清潔隊場區內),02-24063481
276943,LAABG111100405,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,F,BIG,黑色,,F,F,橫山,,OPEN,,,2022-10-04,2999-12-31,2022/10/05,2022/10/04,高雄市燕巢動物保護關愛園區,,,2022/10/05,高雄市燕巢區師大路98號,07-6051002
276916,LAAAG1111004R4,17,75,高雄市壽山動物保護教育園區,狗,柴犬,M,BIG,黃色,ADULT,F,F,過埤公園,,OPEN,※協尋飼主中.暫不開放,,,2999-12-31,2022/10/04,2022/10/04,高雄市壽山動物保護教育園區,,,2022/10/04,高雄市鼓山區萬壽路350號,07-5519059
276914,LAABG111100310,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,BIG,花色,,F,F,新興路,,OPEN,,,2022-10-03,2999-12-31,2022/10/04,2022/10/03,高雄市燕巢動物保護關愛園區,https://asms.coa.gov.tw/amlapp/upload/pic/00f5cc2b-0eba-425f-8914-e59eb3d4de90_org.jpg,,2022/10/04,高雄市燕巢區師大路98號,07-6051002
276902,LAABG111100308,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,BIG,黑色,,F,F,牧場路,,OPEN,,,2022-10-03,2999-12-31,2022/10/04,2022/10/03,高雄市燕巢動物保護關愛園區,,,2022/10/04,高雄市燕巢區師大路98號,07-6051002
276901,LAABG111100307,17,76,高雄市燕巢動物保護關愛園區,狗,混種狗,M,BIG,花色,,F,F,新榮巷,,OPEN,,,2022-10-03,2999-12-31,2022/10/04,2022/10/03,高雄市燕巢動物保護關愛園區,,,2022/10/04,高雄市燕巢區師大路98號,07-6051002
276894,1111676,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,M,BIG,黑白色,,F,F,冬山河河堤,,OPEN,,,2022-10-04,2999-12-31,2022/10/04,2022/10/04,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/ded937f2-e7f4-41a0-bc05-0c1ee0a128ee_org.jpg,,2022/10/04,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
270512,AAADG2022081905,3,50,新北市板橋區公立動物之家,狗,混種狗,M,MEDIUM,黃白色,,F,F,樹新路,,OPEN,,,2022-10-04,2999-12-31,2022/10/04,2022/08/19,新北市板橋區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/ea79bc2b-de0d-4760-92bd-d791a55488e6_org.JPG,,2022/10/04,新北市板橋區板城路28-1號,02-89662158
241036,CAAAG1110127011,6,61,桃園市動物保護教育園區,狗,混種狗,M,MEDIUM,黑色,,T,F,龍山里龍門街,,OPEN,,,2022-04-27,2999-12-31,2022/10/04,2022/01/27,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/e3afe407-eabc-4e75-aad4-9c6c601f2275_org.jpg,,2022/10/04,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
28914,CAAAG1060712001,6,61,桃園市動物保護教育園區,狗,混種狗,F,MEDIUM,黑色,,T,F,富林里,,OPEN,,,2018-03-01,2999-12-31,2022/10/04,2017/07/12,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/68a93c68-1c07-4fbd-b46a-79dfad5db44f_org.JPG,,2022/10/04,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
36343,AAAIG106062013,3,59,新北市八里區公立動物之家,狗,混種狗,F,SMALL,黑色,,F,F,中環路,,OPEN,,,2022-09-29,2999-12-31,2022/10/04,2017/06/20,新北市八里區公立動物之家,,,2022/10/04,新北市八里區長坑里6鄰長坑道路36號,02-26194428
148340,CAAAG1090312002,6,61,桃園市動物保護教育園區,狗,混種狗,F,MEDIUM,黑色,,F,F,文化里復興路,,OPEN,,,2022-10-04,2999-12-31,2022/10/04,2020/03/12,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/f0a0c3c8-acce-4110-ba45-54796890ef21_org.JPG,,2022/10/04,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
249874,CAAAG1110409001,6,61,桃園市動物保護教育園區,狗,混種狗,F,MEDIUM,黑色,,F,F,武陵里桃園火車站,,OPEN,,,2022-07-04,2999-12-31,2022/10/04,2022/04/09,桃園市動物保護教育園區,https://asms.coa.gov.tw/amlapp/upload/pic/8e08ec91-ffc8-4802-85c2-e6e32426f4cd_org.jpg,,2022/10/04,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
104759,AAAIG1080619001,3,59,新北市八里區公立動物之家,狗,混種狗,M,MEDIUM,虎斑色,,F,F,新莊區豐年街附近,,OPEN,,,2022-09-29,2999-12-31,2022/10/04,2019/06/19,新北市八里區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/b5a2e205-6966-4ac4-a2cb-119717086359_org.jpg,,2022/10/04,新北市八里區長坑里6鄰長坑道路36號,02-26194428
276841,AAACG1111004002,3,51,新北市新店區公立動物之家,狗,混種狗,F,MEDIUM,虎斑色,,T,F,石碇區新興路5號,,OPEN,,,2022-10-04,2999-12-31,2022/10/04,2022/10/04,新北市新店區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/c8eacbdf-92b0-4c83-a6aa-843adcd61133_org.JPG,,2022/10/04,新北市新店區安泰路235號,02-22159462
276843,AAACG1111004003,3,51,新北市新店區公立動物之家,狗,,F,SMALL,虎斑色,,T,F,新興路5號,,OPEN,,,2022-10-04,2999-12-31,2022/10/04,2022/10/04,新北市新店區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/bf6fd062-d294-40ee-9f47-a2529d945968_org.JPG,,2022/10/04,新北市新店區安泰路235號,02-22159462
276836,1111673,5,78,宜蘭縣流浪動物中途之家,狗,混種狗,M,BIG,黑棕色,,F,F,塭底路,,OPEN,,,2022-10-04,2999-12-31,2022/10/04,2022/10/04,宜蘭縣流浪動物中途之家,https://asms.coa.gov.tw/amlapp/upload/pic/f40539cd-b0a2-4d4f-ab4d-1c50d307da93_org.jpg,,2022/10/04,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
276835,AAAHG1111004001,3,58,新北市五股區公立動物之家,狗,混種狗,F,MEDIUM,棕色,,F,F,成泰路1段219巷,,OPEN,,,2022-10-04,2999-12-31,2022/10/04,2022/10/04,新北市五股區公立動物之家,https://asms.coa.gov.tw/amlapp/upload/pic/930a2890-034d-4bf0-9895-2761ad677ebd_org.jpg,,2022/10/04,新北市五股區外寮路9-9號,02-82925265
